date,sku_id,pin_code,units_sold,unit_cost,unit_margin,temperature,is_weekend,is_event
2024-06-03,2L_Cola,395002,90,10.5,4.2,31.069160732546823,0,0
2024-06-04,2L_Cola,395002,96,10.5,4.2,35.60048413738496,0,0
2024-06-05,2L_Cola,395002,90,10.5,4.2,30.549463200358005,0,0
2024-06-06,2L_Cola,395002,100,10.5,4.2,34.568865166142416,0,0
2024-06-07,2L_Cola,395002,96,10.5,4.2,34.47784249451283,0,0
2024-06-08,2L_Cola,395002,110,10.5,4.2,34.159672276343365,1,0
2024-06-09,2L_Cola,395002,122,10.5,4.2,35.77347789461407,1,0
2024-06-10,2L_Cola,395002,99,10.5,4.2,33.77239056052289,0,0
2024-06-11,2L_Cola,395002,141,10.5,4.2,35.2614504364157,0,1
2024-06-12,2L_Cola,395002,94,10.5,4.2,37.52877816881144,0,0
2024-06-13,2L_Cola,395002,97,10.5,4.2,36.11451066972509,0,0
2024-06-14,2L_Cola,395002,85,10.5,4.2,34.13436232503883,0,0
2024-06-15,2L_Cola,395002,117,10.5,4.2,34.989010100471006,1,0
2024-06-16,2L_Cola,395002,112,10.5,4.2,34.333132107258635,1,0
2024-06-17,2L_Cola,395002,102,10.5,4.2,34.66382970062605,0,0
2024-06-18,2L_Cola,395002,92,10.5,4.2,35.421871725947256,0,0
2024-06-19,2L_Cola,395002,84,10.5,4.2,32.22282228969948,0,0
2024-06-20,2L_Cola,395002,88,10.5,4.2,31.798624377539955,0,0
2024-06-21,2L_Cola,395002,84,10.5,4.2,33.20988777588981,0,0
2024-06-22,2L_Cola,395002,120,10.5,4.2,36.01602608431253,1,0
2024-06-23,2L_Cola,395002,109,10.5,4.2,36.2891227770973,1,0
2024-06-24,2L_Cola,395002,97,10.5,4.2,36.58818630872512,0,0
2024-06-25,2L_Cola,395002,84,10.5,4.2,33.23805663618858,0,0
2024-06-26,2L_Cola,395002,93,10.5,4.2,35.127909246170816,0,0
2024-06-27,2L_Cola,395002,100,10.5,4.2,34.14550626070861,0,0
2024-06-28,2L_Cola,395002,95,10.5,4.2,34.63931800977373,0,0
2024-01-01,2L_Cola,395003,63,10.5,4.2,13.494529375013563,0,0
2024-01-02,2L_Cola,395003,63,10.5,4.2,15.196588470397629,0,0
2024-01-03,2L_Cola,395003,61,10.5,4.2,12.565644054923276,0,0
2024-01-04,2L_Cola,395003,66,10.5,4.2,16.527735171146112,0,0
2024-01-05,2L_Cola,395003,68,10.5,4.2,14.412154476373903,0,0
2024-01-06,2L_Cola,395003,84,10.5,4.2,16.70430538622342,1,0
2024-01-07,2L_Cola,395003,109,10.5,4.2,13.519448585414436,1,1
2024-01-08,2L_Cola,395003,93,10.5,4.2,15.941396144823388,0,1
2024-01-09,2L_Cola,395003,63,10.5,4.2,15.443304736851934,0,0
2024-01-10,2L_Cola,395003,67,10.5,4.2,14.503379492499256,0,0
2024-01-11,2L_Cola,395003,71,10.5,4.2,14.689198018469604,0,0
2024-01-12,2L_Cola,395003,64,10.5,4.2,15.614104634775508,0,0
2024-01-13,2L_Cola,395003,84,10.5,4.2,12.155034654997348,1,0
2024-01-14,2L_Cola,395003,84,10.5,4.2,17.497041201570855,1,0
2024-01-15,2L_Cola,395003,67,10.5,4.2,14.441378547215338,0,0
2024-01-16,2L_Cola,395003,66,10.5,4.2,15.56058625386949,0,0
2024-01-17,2L_Cola,395003,73,10.5,4.2,19.356401124759046,0,0
2024-01-18,2L_Cola,395003,66,10.5,4.2,17.845339865793807,0,0
2024-01-19,2L_Cola,395003,56,10.5,4.2,14.023128979598294,0,0
2024-01-20,2L_Cola,395003,81,10.5,4.2,10.734203098271117,1,0
2024-01-21,2L_Cola,395003,112,10.5,4.2,17.535722116221464,1,1
2024-01-22,2L_Cola,395003,65,10.5,4.2,16.150789417750968,0,0
2024-01-23,2L_Cola,395003,71,10.5,4.2,17.09781150114549,0,0
2024-01-24,2L_Cola,395003,70,10.5,4.2,18.31699102593709,0,0
2024-01-25,2L_Cola,395003,78,10.5,4.2,18.749479151835725,0,0
2024-01-26,2L_Cola,395003,70,10.5,4.2,16.156188540326497,0,0
2024-01-27,2L_Cola,395003,86,10.5,4.2,16.881857846458445,1,0
2024-01-28,2L_Cola,395003,121,10.5,4.2,17.983655589302895,1,1
2024-01-29,2L_Cola,395003,69,10.5,4.2,18.22639498112523,0,0
2024-01-30,2L_Cola,395003,62,10.5,4.2,17.806626595754654,0,0
2024-01-31,2L_Cola,395003,69,10.5,4.2,20.45467100046972,0,0
2024-02-01,2L_Cola,395003,68,10.5,4.2,18.5431012993892,0,0
2024-02-02,2L_Cola,395003,63,10.5,4.2,19.2633600958883,0,0
2024-02-03,2L_Cola,395003,91,10.5,4.2,18.441969453615307,1,0
2024-02-04,2L_Cola,395003,86,10.5,4.2,16.02202340260291,1,0
2024-02-05,2L_Cola,395003,61,10.5,4.2,16.863711777993746,0,0
2024-02-06,2L_Cola,395003,67,10.5,4.2,15.877098881516286,0,0
2024-02-07,2L_Cola,395003,76,10.5,4.2,20.491625359942972,0,0
2024-02-08,2L_Cola,395003,66,10.5,4.2,15.438534796751835,0,0
2024-02-09,2L_Cola,395003,93,10.5,4.2,18.355867832935363,0,1
2024-02-10,2L_Cola,395003,92,10.5,4.2,18.05329919328019,1,0
2024-02-11,2L_Cola,395003,88,10.5,4.2,14.900317577358718,1,0
2024-02-12,2L_Cola,395003,71,10.5,4.2,18.27603925379005,0,0
2024-02-13,2L_Cola,395003,67,10.5,4.2,18.580759043325365,0,0
2024-02-14,2L_Cola,395003,104,10.5,4.2,22.690331783833955,0,1
2024-02-15,2L_Cola,395003,93,10.5,4.2,15.652365767020289,0,1
2024-02-16,2L_Cola,395003,73,10.5,4.2,22.242283280222253,0,0
2024-02-17,2L_Cola,395003,132,10.5,4.2,19.317205984588288,1,1
2024-02-18,2L_Cola,395003,93,10.5,4.2,21.632460306166067,1,0
2024-02-19,2L_Cola,395003,72,10.5,4.2,20.221847466517694,0,0
2024-02-20,2L_Cola,395003,66,10.5,4.2,18.01542074848649,0,0
2024-02-21,2L_Cola,395003,78,10.5,4.2,23.20550586551362,0,0
2024-02-22,2L_Cola,395003,70,10.5,4.2,22.98721041068548,0,0
2024-02-23,2L_Cola,395003,68,10.5,4.2,18.608333590306817,0,0
2024-02-24,2L_Cola,395003,91,10.5,4.2,22.019045769155344,1,0
2024-02-25,2L_Cola,395003,126,10.5,4.2,19.805330595014485,1,1
2024-02-26,2L_Cola,395003,73,10.5,4.2,18.142922214670055,0,0
2024-02-27,2L_Cola,395003,74,10.5,4.2,19.7450804854524,0,0
2024-02-28,2L_Cola,395003,69,10.5,4.2,24.165384563062563,0,0
2024-02-29,2L_Cola,395003,85,10.5,4.2,23.39715338122846,0,0
2024-03-01,2L_Cola,395003,75,10.5,4.2,21.19881837180344,0,0
2024-03-02,2L_Cola,395003,97,10.5,4.2,24.66395452509307,1,0
2024-03-03,2L_Cola,395003,100,10.5,4.2,24.40723595947804,1,0
2024-03-04,2L_Cola,395003,74,10.5,4.2,20.72567545496713,0,0
2024-03-05,2L_Cola,395003,78,10.5,4.2,25.70575131106373,0,0
2024-03-06,2L_Cola,395003,102,10.5,4.2,21.867921172036553,0,1
2024-03-07,2L_Cola,395003,73,10.5,4.2,22.295387374307783,0,0
2024-03-08,2L_Cola,395003,69,10.5,4.2,19.168934658947922,0,0
2024-03-09,2L_Cola,395003,93,10.5,4.2,21.90244021082061,1,0
2024-03-10,2L_Cola,395003,92,10.5,4.2,23.012446626607467,1,0
2024-03-11,2L_Cola,395003,79,10.5,4.2,24.072265100159417,0,0
2024-03-12,2L_Cola,395003,76,10.5,4.2,21.436173501176228,0,0
2024-03-13,2L_Cola,395003,78,10.5,4.2,22.32751748147998,0,0
2024-03-14,2L_Cola,395003,115,10.5,4.2,27.281399529640243,0,1
2024-03-15,2L_Cola,395003,111,10.5,4.2,26.281082333085394,0,1
2024-03-16,2L_Cola,395003,101,10.5,4.2,26.855760575854113,1,0
2024-03-17,2L_Cola,395003,103,10.5,4.2,24.371962430723034,1,0
2024-03-18,2L_Cola,395003,75,10.5,4.2,25.33169894023678,0,0
2024-03-19,2L_Cola,395003,77,10.5,4.2,26.065639034487962,0,0
2024-03-20,2L_Cola,395003,81,10.5,4.2,28.27671946454188,0,0
2024-03-21,2L_Cola,395003,80,10.5,4.2,22.134311911378212,0,0
2024-03-22,2L_Cola,395003,76,10.5,4.2,20.08275584256933,0,0
2024-03-23,2L_Cola,395003,101,10.5,4.2,24.486631322403056,1,0
2024-03-24,2L_Cola,395003,106,10.5,4.2,26.175084676395887,1,0
2024-03-25,2L_Cola,395003,78,10.5,4.2,26.03186972389242,0,0
2024-03-26,2L_Cola,395003,80,10.5,4.2,24.537170404334013,0,0
2024-03-27,2L_Cola,395003,82,10.5,4.2,27.25515381633814,0,0
2024-03-28,2L_Cola,395003,112,10.5,4.2,25.417966308747047,0,1
2024-03-29,2L_Cola,395003,81,10.5,4.2,26.56874549373018,0,0
2024-03-30,2L_Cola,395003,103,10.5,4.2,27.67258551254844,1,0
2024-03-31,2L_Cola,395003,104,10.5,4.2,26.016719331255665,1,0
2024-04-01,2L_Cola,395003,88,10.5,4.2,28.63868193297382,0,0
2024-04-02,2L_Cola,395003,83,10.5,4.2,29.19196814185353,0,0
2024-04-03,2L_Cola,395003,81,10.5,4.2,25.962781205541653,0,0
2024-04-04,2L_Cola,395003,78,10.5,4.2,26.585185048664396,0,0
2024-04-05,2L_Cola,395003,71,10.5,4.2,25.787088935834547,0,0
2024-04-06,2L_Cola,395003,105,10.5,4.2,27.866247205670458,1,0
2024-04-07,2L_Cola,395003,108,10.5,4.2,28.663174391935367,1,0
2024-04-08,2L_Cola,395003,91,10.5,4.2,31.83951201395449,0,0
2024-04-09,2L_Cola,395003,105,10.5,4.2,27.689471272826005,0,1
2024-04-10,2L_Cola,395003,84,10.5,4.2,29.093458491053056,0,0
2024-04-11,2L_Cola,395003,75,10.5,4.2,27.678818703708462,0,0
2024-04-12,2L_Cola,395003,89,10.5,4.2,27.899116919392696,0,0
2024-04-13,2L_Cola,395003,103,10.5,4.2,29.73383148715398,1,0
2024-04-14,2L_Cola,395003,110,10.5,4.2,28.338685414892247,1,0
2024-04-15,2L_Cola,395003,120,10.5,4.2,29.201509899281817,0,1
2024-04-16,2L_Cola,395003,84,10.5,4.2,30.273891114823602,0,0
2024-04-17,2L_Cola,395003,83,10.5,4.2,30.162604332938077,0,0
2024-04-18,2L_Cola,395003,81,10.5,4.2,25.01347866076654,0,0
2024-04-19,2L_Cola,395003,82,10.5,4.2,28.94599915757947,0,0
2024-04-20,2L_Cola,395003,112,10.5,4.2,32.28130981360846,1,0
2024-04-21,2L_Cola,395003,102,10.5,4.2,27.10286001044431,1,0
2024-04-22,2L_Cola,395003,71,10.5,4.2,24.364787035995484,0,0
2024-04-23,2L_Cola,395003,81,10.5,4.2,31.666711944114613,0,0
2024-04-24,2L_Cola,395003,90,10.5,4.2,31.154332010316605,0,0
2024-04-25,2L_Cola,395003,83,10.5,4.2,28.627585920939147,0,0
2024-04-26,2L_Cola,395003,118,10.5,4.2,31.168337504555517,0,1
2024-04-27,2L_Cola,395003,110,10.5,4.2,29.832138148785248,1,0
2024-04-28,2L_Cola,395003,116,10.5,4.2,32.20859532235971,1,0
2024-04-29,2L_Cola,395003,79,10.5,4.2,25.64506968309299,0,0
2024-04-30,2L_Cola,395003,87,10.5,4.2,30.97361425360483,0,0
2024-05-01,2L_Cola,395003,90,10.5,4.2,30.540250665442503,0,0
2024-05-02,2L_Cola,395003,87,10.5,4.2,33.34012374812099,0,0
2024-05-03,2L_Cola,395003,115,10.5,4.2,28.151854128916554,0,1
2024-05-04,2L_Cola,395003,152,10.5,4.2,32.08556622317798,1,1
2024-05-05,2L_Cola,395003,115,10.5,4.2,33.23323906924116,1,0
2024-05-06,2L_Cola,395003,88,10.5,4.2,35.94973525608303,0,0
2024-05-07,2L_Cola,395003,86,10.5,4.2,31.390638287452905,0,0
2024-05-08,2L_Cola,395003,88,10.5,4.2,33.11863808567059,0,0
2024-05-09,2L_Cola,395003,86,10.5,4.2,28.975332499660897,0,0
2024-05-10,2L_Cola,395003,93,10.5,4.2,32.68302768154324,0,0
2024-05-11,2L_Cola,395003,122,10.5,4.2,35.1599838903046,1,0
2024-05-12,2L_Cola,395003,116,10.5,4.2,36.64709224865548,1,0
2024-05-13,2L_Cola,395003,91,10.5,4.2,33.853022098461295,0,0
2024-05-14,2L_Cola,395003,92,10.5,4.2,29.973627675821785,0,0
2024-05-15,2L_Cola,395003,97,10.5,4.2,35.92591140444484,0,0
2024-05-16,2L_Cola,395003,92,10.5,4.2,30.185637650515574,0,0
2024-05-17,2L_Cola,395003,90,10.5,4.2,31.047264727329225,0,0
2024-05-18,2L_Cola,395003,113,10.5,4.2,36.40472186736037,1,0
2024-05-19,2L_Cola,395003,108,10.5,4.2,33.43117826464099,1,0
2024-05-20,2L_Cola,395003,85,10.5,4.2,32.49477891178475,0,0
2024-05-21,2L_Cola,395003,97,10.5,4.2,35.15629467847652,0,0
2024-05-22,2L_Cola,395003,98,10.5,4.2,34.16926463017478,0,0
2024-05-23,2L_Cola,395003,107,10.5,4.2,38.312259748901084,0,0
2024-05-24,2L_Cola,395003,100,10.5,4.2,36.146995500436226,0,0
2024-05-25,2L_Cola,395003,119,10.5,4.2,34.49147505843258,1,0
2024-05-26,2L_Cola,395003,112,10.5,4.2,34.60897593343253,1,0
2024-05-27,2L_Cola,395003,92,10.5,4.2,36.28059971000024,0,0
2024-05-28,2L_Cola,395003,97,10.5,4.2,34.092004787501715,0,0
2024-05-29,2L_Cola,395003,93,10.5,4.2,32.56283326515217,0,0
2024-05-30,2L_Cola,395003,96,10.5,4.2,35.91759035439117,0,0
2024-05-31,2L_Cola,395003,94,10.5,4.2,33.87244660975435,0,0
2024-06-01,2L_Cola,395003,117,10.5,4.2,35.092359278131546,1,0
2024-06-02,2L_Cola,395003,114,10.5,4.2,30.57128470501558,1,0
2024-06-03,2L_Cola,395003,99,10.5,4.2,34.34702466091991,0,0
2024-06-04,2L_Cola,395003,95,10.5,4.2,33.60993677100571,0,0
2024-06-05,2L_Cola,395003,91,10.5,4.2,30.657041938591178,0,0
2024-06-06,2L_Cola,395003,96,10.5,4.2,34.53844311432114,0,0
2024-06-07,2L_Cola,395003,92,10.5,4.2,34.64223656472066,0,0
2024-06-08,2L_Cola,395003,119,10.5,4.2,35.541005964421565,1,0
2024-06-09,2L_Cola,395003,113,10.5,4.2,37.16350025412197,1,0
2024-06-10,2L_Cola,395003,136,10.5,4.2,36.81969754597,0,1
2024-06-11,2L_Cola,395003,88,10.5,4.2,33.984058452198305,0,0
2024-06-12,2L_Cola,395003,96,10.5,4.2,35.293599255016794,0,0
2024-06-13,2L_Cola,395003,126,10.5,4.2,35.95939581540641,0,1
2024-06-14,2L_Cola,395003,95,10.5,4.2,34.09857132156251,0,0
2024-06-15,2L_Cola,395003,111,10.5,4.2,32.00513640123288,1,0
2024-06-16,2L_Cola,395003,108,10.5,4.2,34.56741779047483,1,0
2024-06-17,2L_Cola,395003,100,10.5,4.2,37.40571642212466,0,0
2024-06-18,2L_Cola,395003,88,10.5,4.2,31.943349306619613,0,0
2024-06-19,2L_Cola,395003,95,10.5,4.2,33.03059782766738,0,0
2024-06-20,2L_Cola,395003,92,10.5,4.2,33.41411969231695,0,0
2024-06-21,2L_Cola,395003,93,10.5,4.2,33.047219114440836,0,0
2024-06-22,2L_Cola,395003,114,10.5,4.2,36.39565298942495,1,0
2024-06-23,2L_Cola,395003,151,10.5,4.2,33.719121649586135,1,1
2024-06-24,2L_Cola,395003,95,10.5,4.2,36.43050002256139,0,0
2024-06-25,2L_Cola,395003,98,10.5,4.2,35.03977070603819,0,0
2024-06-26,2L_Cola,395003,96,10.5,4.2,31.44115362695484,0,0
2024-06-27,2L_Cola,395003,90,10.5,4.2,34.092523691743104,0,0
2024-06-28,2L_Cola,395003,102,10.5,4.2,36.89862492591624,0,0
